time,RR,beat
57630.936,968,Q
57631.884,948,Q
57632.816,932,Q
57633.708,892,Q
57634.588,880,Q
57635.6,1012,Q
57636.58,980,Q
57637.568,988,Q
57638.5,932,Q
57639.468,968,Q
57640.368,900,Q
57641.292,924,Q
57642.188,896,Q
57643.02,832,Q
57643.884,864,Q
57644.744,860,Q
57645.636,892,Q
57646.644,1008,Q
57647.628,984,Q
57648.608,980,Q
57649.516,908,Q
57650.552,1036,Q
57651.496,944,Q
57652.436,940,Q
57653.32,884,Q
57654.188,868,Q
57655.036,848,Q
57655.88,844,Q
57656.832,952,Q
57657.768,936,Q
57658.668,900,Q
57659.46,792,Q
57660.416,956,Q
57661.26,844,Q
57662.312,1052,Q
57663.344,1032,Q
57664.328,984,Q
57665.3,972,Q
57666.304,1004,Q
57667.396,1092,Q
57668.396,1000,Q
57669.396,1000,Q
57670.36,964,Q
57671.308,948,Q
57672.252,944,Q
57673.176,924,Q
57674.18,1004,Q
57675.132,952,Q
57676.076,944,Q
57677.016,940,Q
57677.94,924,Q
57679.008,1068,Q
57680.032,1024,Q
57681.016,984,Q
57682.0,984,Q
57682.972,972,Q
57683.948,976,Q
57684.924,976,Q
57685.976,1052,Q
57686.968,992,Q
57687.924,956,Q
57689.016,1092,Q
57690.06,1044,Q
57691.084,1024,Q
57692.088,1004,Q
57693.108,1020,Q
57694.116,1008,Q
57695.12,1004,Q
57696.244,1124,Q
57697.264,1020,Q
57698.26,996,Q
57699.276,1016,Q
57700.28,1004,Q
57701.26,980,Q
57702.264,1004,Q
57703.22,956,Q
57704.176,956,Q
57705.252,1076,Q
57706.264,1012,Q
57707.248,984,Q
57708.272,1024,Q
57709.336,1064,Q
57710.384,1048,Q
57711.424,1040,Q
57712.584,1160,Q
57713.68,1096,Q
57714.724,1044,Q
57715.736,1012,Q
57716.7,964,Q
57717.66,960,Q
57718.616,956,Q
57719.556,940,Q
57720.464,908,Q
57721.396,932,Q
57722.336,940,Q
57723.364,1028,Q
57724.392,1028,Q
57725.424,1032,Q
57726.564,1140,Q
57727.636,1072,Q
57728.652,1016,Q
57729.648,996,Q
57730.596,948,Q
57731.568,972,Q
57732.508,940,Q
57733.416,908,Q
57734.32,904,Q
57735.236,916,Q
57736.356,1120,Q
57737.404,1048,Q
57738.376,972,Q
57739.356,980,Q
57740.308,952,Q
57741.224,916,Q
57742.176,952,Q
57743.172,996,Q
57744.172,1000,Q
57745.3,1128,Q
57746.328,1028,Q
57747.296,968,Q
57748.196,900,Q
57749.068,872,Q
57749.936,868,Q
57750.72,784,Q
57751.504,784,Q
57752.276,772,Q
57753.044,768,Q
57753.832,788,Q
57754.6,768,Q
57755.444,844,Q
57756.2,756,Q
57757.12,920,Q
57757.9,780,Q
57758.884,984,Q
57759.78,896,Q
57760.616,836,Q
57761.424,808,Q
57762.184,760,Q
57762.912,728,Q
57763.664,752,Q
57764.456,792,Q
57765.156,700,Q
57765.928,772,Q
57766.744,816,Q
57767.604,860,Q
57768.36,756,Q
57769.48,1120,Q
57770.56,1080,Q
57771.576,1016,Q
57772.548,972,Q
57773.524,976,Q
57774.48,956,Q
57775.428,948,Q
57776.16,732,Q
57777.24,1080,Q
57778.276,1036,Q
57779.312,1036,Q
57780.32,1008,Q
57781.304,984,Q
57782.292,988,Q
57783.256,964,Q
57784.34,1084,Q
57785.372,1032,Q
57786.364,992,Q
57787.324,960,Q
57788.276,952,Q
57789.228,952,Q
57790.16,932,Q
57791.236,1076,Q
57792.256,1020,Q
57793.232,976,Q
57794.232,1000,Q
57795.216,984,Q
57796.224,1008,Q
57797.236,1012,Q
57798.248,1012,Q
57799.228,980,Q
57800.14,912,Q
57801.072,932,Q
57802.172,1100,Q
57803.176,1004,Q
57804.144,968,Q
57805.088,944,Q
57806.052,964,Q
57806.968,916,Q
57807.884,916,Q
57808.904,1020,Q
57809.908,1004,Q
57810.888,980,Q
57811.876,988,Q
57812.848,972,Q
57813.808,960,Q
57814.792,984,Q
57815.896,1104,Q
57816.924,1028,Q
57817.876,952,Q
57818.828,952,Q
57819.796,968,Q
57820.748,952,Q
57821.68,932,Q
57822.58,900,Q
57823.464,884,Q
57824.324,860,Q
57825.168,844,Q
57826.064,896,Q
57826.912,848,Q
57827.744,832,Q
57828.512,768,Q
57829.288,776,Q
57830.064,776,Q
57830.852,788,Q
57831.572,720,Q
57832.416,844,Q
57833.216,800,Q
57834.016,800,Q
57834.8,784,Q
57835.612,812,Q
57836.408,796,Q
57837.236,828,Q
57837.992,756,Q
57838.836,844,Q
57839.656,820,Q
57840.484,828,Q
57841.28,796,Q
57842.092,812,Q
57842.848,756,Q
57843.744,896,Q
57844.636,892,Q
57845.52,884,Q
57846.272,752,Q
57847.256,984,Q
57848.136,880,Q
57848.956,820,Q
57849.74,784,Q
57850.492,752,Q
57851.244,752,Q
57852.02,776,Q
57852.764,744,Q
57853.556,792,Q
57854.296,740,Q
57855.12,824,Q
57855.888,768,Q
57856.728,840,Q
57857.56,832,Q
57858.368,808,Q
57859.188,820,Q
57860.036,848,Q
57860.8,764,Q
57861.668,868,Q
57862.532,864,Q
57863.344,812,Q
57864.092,748,Q
57864.928,836,Q
57865.712,784,Q
57866.484,772,Q
57867.252,768,Q
57868.04,788,Q
57868.816,776,Q
57869.584,768,Q
57870.34,756,Q
57871.112,772,Q
57871.856,744,Q
57872.628,772,Q
57873.396,768,Q
57874.168,772,Q
57874.952,784,Q
57875.74,788,Q
57876.524,784,Q
57877.332,808,Q
57878.104,772,Q
57878.892,788,Q
57879.64,748,Q
57880.496,856,Q
57881.38,884,Q
57882.256,876,Q
57883.1,844,Q
57883.948,848,Q
57884.748,800,Q
57885.588,840,Q
57886.336,748,Q
57887.284,948,Q
57888.216,932,Q
57889.1,884,Q
57889.96,860,Q
57890.796,836,Q
57891.54,744,Q
57892.444,904,Q
57893.344,900,Q
57894.236,892,Q
57895.136,900,Q
57896.024,888,Q
57896.76,736,Q
57897.756,996,Q
57898.728,972,Q
57899.66,932,Q
57900.56,900,Q
57901.464,904,Q
57902.32,856,Q
57903.176,856,Q
57904.204,1028,Q
57905.108,904,Q
57905.976,868,Q
57906.78,804,Q
57907.612,832,Q
57908.336,724,Q
57909.176,840,Q
57909.988,812,Q
57910.792,804,Q
57911.54,748,Q
57912.352,812,Q
57913.16,808,Q
57913.948,788,Q
57914.724,776,Q
57915.52,796,Q
57916.3,780,Q
57917.056,756,Q
57917.86,804,Q
57918.64,780,Q
57919.392,752,Q
57920.192,800,Q
57920.948,756,Q
57921.716,768,Q
57922.484,768,Q
57923.22,736,Q
57923.972,752,Q
57924.72,748,Q
57925.472,752,Q
57926.204,732,Q
57926.96,756,Q
57927.704,744,Q
57928.456,752,Q
57929.208,752,Q
57929.984,776,Q
57930.764,780,Q
57931.52,756,Q
57932.32,800,Q
57933.1,780,Q
57933.876,776,Q
57934.664,788,Q
57935.488,824,Q
57936.276,788,Q
57937.092,816,Q
57937.884,792,Q
57938.692,808,Q
57939.432,740,Q
57940.328,896,Q
57941.244,916,Q
57942.14,896,Q
57943.016,876,Q
57943.896,880,Q
57944.644,748,Q
57945.72,1076,Q
57946.64,920,Q
57947.504,864,Q
57948.368,864,Q
57949.216,848,Q
57950.068,852,Q
57950.916,848,Q
57951.656,740,Q
57952.596,940,Q
57953.54,944,Q
57954.464,924,Q
57955.204,740,Q
57956.244,1040,Q
57957.2,956,Q
57958.112,912,Q
57959.012,900,Q
57959.904,892,Q
57960.776,872,Q
57961.644,868,Q
57962.404,760,Q
57963.256,852,Q
57964.024,768,Q
57964.792,768,Q
57965.54,748,Q
57966.328,788,Q
57967.184,856,Q
57968.028,844,Q
57968.812,784,Q
57969.764,952,Q
57970.608,844,Q
57971.628,1020,Q
57972.584,956,Q
57973.536,952,Q
57974.444,908,Q
57975.348,904,Q
57976.352,1004,Q
57977.288,936,Q
57978.184,896,Q
57979.044,860,Q
57979.968,924,Q
57980.776,808,Q
57981.728,952,Q
57982.676,948,Q
57983.6,924,Q
57984.5,900,Q
57985.4,900,Q
57986.492,1092,Q
57987.452,960,Q
57988.4,948,Q
57989.348,948,Q
57990.312,964,Q
57991.272,960,Q
57992.228,956,Q
57993.308,1080,Q
57994.28,972,Q
57995.228,948,Q
57996.18,952,Q
57997.148,968,Q
57997.964,816,Q
57999.02,1056,Q
58000.02,1000,Q
58000.984,964,Q
58001.956,972,Q
58002.896,940,Q
58003.968,1072,Q
58004.96,992,Q
58005.944,984,Q
58006.884,940,Q
58007.812,928,Q
58008.76,948,Q
58009.7,940,Q
58010.776,1076,Q
58011.72,944,Q
58012.664,944,Q
58013.592,928,Q
58014.536,944,Q
58015.68,1144,Q
58016.712,1032,Q
58017.72,1008,Q
58018.716,996,Q
58019.688,972,Q
58020.692,1004,Q
58021.668,976,Q
58022.772,1104,Q
58023.772,1000,Q
58024.728,956,Q
58025.7,972,Q
58026.616,916,Q
58027.568,952,Q
58028.512,944,Q
58029.468,956,Q
58030.528,1060,Q
58031.512,984,Q
58032.436,924,Q
58033.368,932,Q
58034.292,924,Q
58035.188,896,Q
58036.156,968,Q
58037.084,928,Q
58037.996,912,Q
58038.796,800,Q
58039.68,884,Q
58040.58,900,Q
58041.46,880,Q
58042.312,852,Q
58043.128,816,Q
58043.936,808,Q
58044.716,780,Q
58045.524,808,Q
58046.324,800,Q
58047.096,772,Q
58047.864,768,Q
58048.692,828,Q
58049.508,816,Q
58050.3,792,Q
58051.072,772,Q
58051.884,812,Q
58052.652,768,Q
58053.492,840,Q
58054.348,856,Q
58055.176,828,Q
58055.956,780,Q
58056.792,836,Q
58057.568,776,Q
58058.364,796,Q
58059.136,772,Q
58059.964,828,Q
58060.796,832,Q
58061.6,804,Q
58062.364,764,Q
58063.172,808,Q
58063.956,784,Q
58064.752,796,Q
58065.536,784,Q
58066.328,792,Q
58067.06,732,Q
58067.86,800,Q
58068.612,752,Q
58069.38,768,Q
58070.148,768,Q
58070.912,764,Q
58071.684,772,Q
58072.504,820,Q
58073.252,748,Q
58074.016,764,Q
58075.088,1072,Q
58076.044,956,Q
58076.988,944,Q
58077.928,940,Q
58078.88,952,Q
58079.648,768,Q
58080.74,1092,Q
58081.732,992,Q
58082.664,932,Q
58083.596,932,Q
58084.524,928,Q
58085.472,948,Q
58086.316,844,Q
58087.344,1028,Q
58088.344,1000,Q
58089.316,972,Q
58090.284,968,Q
58091.224,940,Q
58092.032,808,Q
58093.1,1068,Q
58094.036,936,Q
58094.948,912,Q
58095.964,1016,Q
58096.984,1020,Q
58097.92,936,Q
58098.836,916,Q
58099.776,940,Q
58100.804,1028,Q
58101.816,1012,Q
58102.796,980,Q
58103.696,900,Q
58104.536,840,Q
58105.352,816,Q
58106.16,808,Q
58106.924,764,Q
58107.764,840,Q
58108.556,792,Q
58109.38,824,Q
58110.172,792,Q
58110.984,812,Q
58111.772,788,Q
58112.568,796,Q
58113.344,776,Q
58114.048,704,Q
58114.892,844,Q
58115.66,768,Q
58116.468,808,Q
58117.208,740,Q
58117.976,768,Q
58118.724,748,Q
58119.508,784,Q
58120.248,740,Q
58121.036,788,Q
58121.804,768,Q
58122.496,692,Q
58123.516,1020,Q
58124.448,932,Q
58125.336,888,Q
58126.088,752,Q
58126.996,908,Q
58127.868,872,Q
58128.704,836,Q
58129.476,772,Q
58130.284,808,Q
58131.084,800,Q
58131.876,792,Q
58132.656,780,Q
58133.44,784,Q
58134.224,784,Q
58135.012,788,Q
58135.756,744,Q
58136.572,816,Q
58137.332,760,Q
58138.128,796,Q
58138.9,772,Q
58139.68,780,Q
58140.444,764,Q
58141.228,784,Q
58142.02,792,Q
58142.816,796,Q
58143.58,764,Q
58144.436,856,Q
58145.312,876,Q
58146.176,864,Q
58146.916,740,Q
58147.94,1024,Q
58148.884,944,Q
58149.756,872,Q
58150.588,832,Q
58151.392,804,Q
58152.16,768,Q
58152.948,788,Q
58153.72,772,Q
58154.508,788,Q
58155.28,772,Q
58156.092,812,Q
58156.864,772,Q
58157.66,796,Q
58158.44,780,Q
58159.236,796,Q
58160.024,788,Q
58160.808,784,Q
58161.572,764,Q
58162.352,780,Q
58163.108,756,Q
58163.864,756,Q
58164.628,764,Q
58165.404,776,Q
58166.144,740,Q
58166.932,788,Q
58167.716,784,Q
58168.472,756,Q
58169.232,760,Q
58170.004,772,Q
58170.752,748,Q
58171.516,764,Q
58172.292,776,Q
58173.04,748,Q
58173.804,764,Q
58174.564,760,Q
58175.32,756,Q
58176.068,748,Q
58176.848,780,Q
58177.616,768,Q
58178.352,736,Q
58179.12,768,Q
58179.88,760,Q
58180.6,720,Q
58181.384,784,Q
58182.14,756,Q
58182.88,740,Q
58183.62,740,Q
58184.408,788,Q
58185.164,756,Q
58185.924,760,Q
58186.692,768,Q
58187.436,744,Q
58188.248,812,Q
58189.04,792,Q
58189.832,792,Q
58190.556,724,Q
58191.416,860,Q
58192.28,864,Q
58193.092,812,Q
58193.908,816,Q
58194.748,840,Q
58195.488,740,Q
58196.372,884,Q
58197.28,908,Q
58198.136,856,Q
58198.888,752,Q
58199.8,912,Q
58200.68,880,Q
58201.496,816,Q
58202.32,824,Q
58203.084,764,Q
58203.844,760,Q
58204.592,748,Q
58205.348,756,Q
58206.12,772,Q
58206.844,724,Q
58207.668,824,Q
58208.504,836,Q
58209.304,800,Q
58210.104,800,Q
58210.912,808,Q
58211.656,744,Q
58212.488,832,Q
58213.316,828,Q
58214.164,848,Q
58214.904,740,Q
58215.732,828,Q
58216.556,824,Q
58217.34,784,Q
58218.108,768,Q
58218.884,776,Q
58219.636,752,Q
58220.468,832,Q
58221.236,768,Q
58222.04,804,Q
58222.812,772,Q
58223.568,756,Q
58224.288,720,Q
58225.096,808,Q
58225.852,756,Q
58226.592,740,Q
58227.344,752,Q
58228.064,720,Q
58228.828,764,Q
58229.596,768,Q
58230.396,800,Q
58231.208,812,Q
58231.96,752,Q
58232.9,940,Q
58233.892,992,Q
58234.896,1004,Q
58235.708,812,Q
58236.736,1028,Q
58237.672,936,Q
58238.572,900,Q
58239.468,896,Q
58240.356,888,Q
58241.096,740,Q
58242.1,1004,Q
58242.976,876,Q
58243.828,852,Q
58244.668,840,Q
58245.46,792,Q
58246.18,720,Q
58247.016,836,Q
58247.856,840,Q
58248.632,776,Q
58249.404,772,Q
58250.136,732,Q
58250.896,760,Q
58251.628,732,Q
58252.384,756,Q
58253.116,732,Q
58253.844,728,Q
58254.564,720,Q
58255.268,704,Q
58256.008,740,Q
58256.704,696,Q
58257.448,744,Q
58258.148,700,Q
58258.88,732,Q
58259.596,716,Q
58260.3,704,Q
58261.036,736,Q
58261.76,724,Q
58262.48,720,Q
58263.208,728,Q
58263.94,732,Q
58264.672,732,Q
58265.404,732,Q
58266.164,760,Q
58266.892,728,Q
58267.64,748,Q
58268.392,752,Q
58269.12,728,Q
58269.848,728,Q
58270.6,752,Q
58271.34,740,Q
58272.06,720,Q
58272.792,732,Q
58273.532,740,Q
58274.252,720,Q
58275.012,760,Q
58275.784,772,Q
58276.556,772,Q
58277.316,760,Q
58278.116,800,Q
58278.936,820,Q
58279.788,852,Q
58280.54,752,Q
58281.488,948,Q
58282.428,940,Q
58283.332,904,Q
58284.216,884,Q
58285.08,864,Q
58285.82,740,Q
58286.792,972,Q
58287.752,960,Q
58288.672,920,Q
58289.58,908,Q
58290.456,876,Q
58291.324,868,Q
58292.148,824,Q
58292.884,736,Q
58293.728,844,Q
58294.584,856,Q
58295.412,828,Q
58296.224,812,Q
58297.024,800,Q
58297.764,740,Q
58298.6,836,Q
58299.456,856,Q
58300.28,824,Q
58301.004,724,Q
58302.004,1000,Q
58302.936,932,Q
58303.84,904,Q
58304.728,888,Q
58305.564,836,Q
58306.38,816,Q
58307.172,792,Q
58308.232,1060,Q
58309.144,912,Q
58310.068,924,Q
58310.964,896,Q
58311.836,872,Q
58312.688,852,Q
58313.544,856,Q
58314.268,724,Q
58315.376,1108,Q
58316.336,960,Q
58317.26,924,Q
58318.188,928,Q
58319.084,896,Q
58319.98,896,Q
58320.86,880,Q
58321.712,852,Q
58322.564,852,Q
58323.416,852,Q
58324.252,836,Q
58325.04,788,Q
58325.808,768,Q
58326.576,768,Q
58327.324,748,Q
58328.132,808,Q
58328.96,828,Q
58329.796,836,Q
58330.52,724,Q
58331.604,1084,Q
58332.556,952,Q
58333.472,916,Q
58334.384,912,Q
58335.272,888,Q
58336.092,820,Q
58337.136,1044,Q
58338.06,924,Q
58338.964,904,Q
58339.832,868,Q
58340.708,876,Q
58341.472,764,Q
58342.432,960,Q
58343.364,932,Q
58344.232,868,Q
58345.132,900,Q
58345.984,852,Q
58347.064,1080,Q
58347.992,928,Q
58348.9,908,Q
58349.768,868,Q
58350.604,836,Q
58351.436,832,Q
58352.248,812,Q
58353.256,1008,Q
58354.228,972,Q
58355.148,920,Q
58356.056,908,Q
58356.944,888,Q
58357.796,852,Q
58358.64,844,Q
58359.452,812,Q
58360.232,780,Q
58361.044,812,Q
58361.764,720,Q
58362.632,868,Q
58363.472,840,Q
58364.324,852,Q
58365.156,832,Q
58365.96,804,Q
58366.768,808,Q
58367.568,800,Q
58368.28,712,Q
58369.136,856,Q
58369.972,836,Q
58370.764,792,Q
58371.524,760,Q
58372.536,1012,Q
58373.348,812,Q
58374.128,780,Q
58374.888,760,Q
58375.648,760,Q
58376.432,784,Q
58377.16,728,Q
58377.968,808,Q
58378.768,800,Q
58379.552,784,Q
58380.32,768,Q
58381.084,764,Q
58381.844,760,Q
58382.636,792,Q
58383.384,748,Q
58384.164,780,Q
58384.916,752,Q
58385.672,756,Q
58386.424,752,Q
58387.188,764,Q
58387.928,740,Q
58388.68,752,Q
58389.436,756,Q
58390.188,752,Q
58390.936,748,Q
58391.692,756,Q
58392.452,760,Q
58393.224,772,Q
58393.972,748,Q
58394.792,820,Q
58395.616,824,Q
58396.432,816,Q
58397.216,784,Q
58397.996,780,Q
58398.764,768,Q
58399.584,820,Q
58400.364,780,Q
58401.172,808,Q
58401.928,756,Q
58402.712,784,Q
58403.472,760,Q
58404.304,832,Q
58405.108,804,Q
58405.932,824,Q
58406.748,816,Q
58407.552,804,Q
58408.296,744,Q
58409.116,820,Q
58409.876,760,Q
58410.688,812,Q
58411.484,796,Q
58412.276,792,Q
58413.02,744,Q
58413.852,832,Q
58414.692,840,Q
58415.504,812,Q
58416.296,792,Q
58417.072,776,Q
58417.812,740,Q
58418.64,828,Q
58419.46,820,Q
58420.24,780,Q
58421.012,772,Q
58421.78,768,Q
58422.544,764,Q
58423.316,772,Q
58424.052,736,Q
58424.816,764,Q
58425.568,752,Q
58426.316,748,Q
58427.076,760,Q
58427.832,756,Q
58428.564,732,Q
58429.3,736,Q
58430.036,736,Q
58430.776,740,Q
58431.512,736,Q
58432.264,752,Q
58433.004,740,Q
58433.756,752,Q
58434.524,768,Q
58435.3,776,Q
58436.052,752,Q
58436.816,764,Q
58437.568,752,Q
58438.372,804,Q
58439.128,756,Q
58439.912,784,Q
58440.64,728,Q
58441.44,800,Q
58442.228,788,Q
58442.984,756,Q
58443.732,748,Q
58444.476,744,Q
58445.224,748,Q
58445.976,752,Q
58446.72,744,Q
58447.472,752,Q
58448.2,728,Q
58448.928,728,Q
58449.652,724,Q
58450.408,756,Q
58451.132,724,Q
58451.928,796,Q
58452.88,952,Q
58453.66,780,Q
58454.444,784,Q
58455.192,748,Q
58455.976,784,Q
58456.712,736,Q
58457.5,788,Q
58458.304,804,Q
58459.064,760,Q
58459.792,728,Q
58460.604,812,Q
58461.428,824,Q
58462.212,784,Q
58463.008,796,Q
58463.788,780,Q
58464.548,760,Q
58465.348,800,Q
58466.08,732,Q
58466.868,788,Q
58467.652,784,Q
58468.424,772,Q
58469.176,752,Q
58469.94,764,Q
58470.708,768,Q
58471.456,748,Q
58472.212,756,Q
58472.976,764,Q
58473.748,772,Q
58474.504,756,Q
58475.248,744,Q
58476.048,800,Q
58476.844,796,Q
58477.672,828,Q
58478.476,804,Q
58479.32,844,Q
58480.056,736,Q
58481.096,1040,Q
58482.02,924,Q
58482.928,908,Q
58483.808,880,Q
58484.688,880,Q
58485.4,712,Q
58486.476,1076,Q
58487.364,888,Q
58488.268,904,Q
58489.144,876,Q
58490.0,856,Q
58490.744,744,Q
58491.72,976,Q
58492.632,912,Q
58493.516,884,Q
58494.376,860,Q
58495.204,828,Q
58496.064,860,Q
58496.904,840,Q
58497.692,788,Q
58498.468,776,Q
58499.412,944,Q
58500.268,856,Q
58501.016,748,Q
58501.816,800,Q
58502.616,800,Q
58503.388,772,Q
58504.172,784,Q
58504.96,788,Q
58505.716,756,Q
58506.516,800,Q
58507.308,792,Q
58508.104,796,Q
58508.832,728,Q
58509.696,864,Q
58510.576,880,Q
58511.4,824,Q
58512.208,808,Q
58512.992,784,Q
58513.732,740,Q
58514.564,832,Q
58515.4,836,Q
58516.216,816,Q
58517.028,812,Q
58517.86,832,Q
58518.6,740,Q
58519.556,956,Q
58520.528,972,Q
58521.432,904,Q
58522.316,884,Q
58523.16,844,Q
58523.988,828,Q
58524.82,832,Q
58525.524,704,Q
58526.34,816,Q
58527.132,792,Q
58527.872,740,Q
58528.62,748,Q
58529.4,780,Q
58530.132,732,Q
58530.888,756,Q
58531.64,752,Q
58532.396,756,Q
58533.152,756,Q
58533.92,768,Q
58534.672,752,Q
58535.488,816,Q
58536.252,764,Q
58537.068,816,Q
58537.848,780,Q
58538.72,872,Q
58539.584,864,Q
58540.476,892,Q
58541.344,868,Q
58542.192,848,Q
58542.924,732,Q
58543.916,992,Q
58544.872,956,Q
58545.796,924,Q
58546.676,880,Q
58547.564,888,Q
58548.372,808,Q
58549.264,892,Q
58550.176,912,Q
58551.076,900,Q
58551.916,840,Q
58552.82,904,Q
58553.664,844,Q
58554.496,832,Q
58555.316,820,Q
58556.144,828,Q
58557.224,1080,Q
58558.176,952,Q
58559.096,920,Q
58559.976,880,Q
58560.848,872,Q
58561.664,816,Q
58562.58,916,Q
58563.504,924,Q
58564.392,888,Q
58565.268,876,Q
58566.144,876,Q
58566.996,852,Q
58567.856,860,Q
58568.888,1032,Q
58569.788,900,Q
58570.668,880,Q
58571.536,868,Q
58572.384,848,Q
58573.24,856,Q
58574.092,852,Q
58575.152,1060,Q
58576.044,892,Q
58576.908,864,Q
58577.768,860,Q
58578.628,860,Q
58579.7,1072,Q
58580.62,920,Q
58581.552,932,Q
58582.452,900,Q
58583.348,896,Q
58584.24,892,Q
58585.12,880,Q
58586.184,1064,Q
58587.072,888,Q
58587.928,856,Q
58588.776,848,Q
58589.64,864,Q
58590.668,1028,Q
58591.592,924,Q
58592.492,900,Q
58593.38,888,Q
58594.236,856,Q
58595.068,832,Q
58595.896,828,Q
58596.624,728,Q
58597.504,880,Q
58598.4,896,Q
58599.292,892,Q
58600.02,728,Q
58601.048,1028,Q
58601.976,928,Q
58602.9,924,Q
58603.808,908,Q
58604.708,900,Q
58605.772,1064,Q
58606.728,956,Q
58607.66,932,Q
58608.58,920,Q
58609.488,908,Q
58610.432,944,Q
58611.36,928,Q
58612.312,952,Q
58613.404,1092,Q
58614.396,992,Q
58615.352,956,Q
58616.296,944,Q
58617.248,952,Q
58618.208,960,Q
58619.152,944,Q
58620.248,1096,Q
58621.22,972,Q
58622.164,944,Q
58623.12,956,Q
58624.06,940,Q
58625.016,956,Q
58625.932,916,Q
58626.852,920,Q
58627.8,948,Q
58628.852,1052,Q
58629.824,972,Q
58630.764,940,Q
58631.688,924,Q
58632.592,904,Q
58633.456,864,Q
58634.292,836,Q
58635.1,808,Q
58635.884,784,Q
58636.664,780,Q
58637.468,804,Q
58638.284,816,Q
58639.072,788,Q
58639.936,864,Q
58640.684,748,Q
58641.592,908,Q
58642.328,736,Q
58643.332,1004,Q
58644.26,928,Q
58645.128,868,Q
58645.976,848,Q
58646.796,820,Q
58647.588,792,Q
58648.38,792,Q
58649.12,740,Q
58649.932,812,Q
58650.72,788,Q
58651.504,784,Q
58652.212,708,Q
58653.068,856,Q
58653.916,848,Q
58654.748,832,Q
58655.576,828,Q
58656.424,848,Q
58657.512,1088,Q
58658.516,1004,Q
58659.448,932,Q
58660.348,900,Q
58661.252,904,Q
58662.092,840,Q
58662.948,856,Q
58663.752,804,Q
58664.552,800,Q
58665.36,808,Q
58666.116,756,Q
58666.964,848,Q
58667.732,768,Q
58668.612,880,Q
58669.48,868,Q
58670.296,816,Q
58671.044,748,Q
58671.892,848,Q
58672.656,764,Q
58673.572,916,Q
58674.288,716,Q
58675.304,1016,Q
58676.224,920,Q
58677.096,872,Q
58677.936,840,Q
58678.772,836,Q
58679.592,820,Q
58680.376,784,Q
58681.144,768,Q
58681.964,820,Q
58682.688,724,Q
58683.5,812,Q
58684.24,740,Q
58685.028,788,Q
58685.796,768,Q
58686.552,756,Q
58687.296,744,Q
58688.072,776,Q
58688.876,804,Q
58689.628,752,Q
58690.416,788,Q
58691.176,760,Q
58691.952,776,Q
58692.712,760,Q
58693.46,748,Q
58694.22,760,Q
58694.956,736,Q
58695.712,756,Q
58696.448,736,Q
58697.208,760,Q
58697.992,784,Q
58698.752,760,Q
58699.46,708,Q
58700.26,800,Q
58701.032,772,Q
58701.78,748,Q
58702.536,756,Q
58703.324,788,Q
58704.08,756,Q
58704.848,768,Q
58705.596,748,Q
58706.36,764,Q
58707.108,748,Q
58707.868,760,Q
58708.62,752,Q
58709.352,732,Q
58710.144,792,Q
58710.932,788,Q
58711.692,760,Q
58712.484,792,Q
58713.256,772,Q
58714.04,784,Q
58714.816,776,Q
58715.596,780,Q
58716.38,784,Q
58717.18,800,Q
58717.976,796,Q
58718.788,812,Q
58719.54,752,Q
58720.376,836,Q
58721.116,740,Q
58721.984,868,Q
58722.832,848,Q
58723.652,820,Q
58724.424,772,Q
58725.244,820,Q
58725.964,720,Q
58726.76,796,Q
58727.564,804,Q
58728.316,752,Q
58729.072,756,Q
58729.836,764,Q
58730.56,724,Q
58731.32,760,Q
58732.056,736,Q
58732.78,724,Q
58733.512,732,Q
58734.26,748,Q
58735.004,744,Q
58735.748,744,Q
58736.488,740,Q
58737.236,748,Q
58737.976,740,Q
58738.72,744,Q
58739.452,732,Q
58740.176,724,Q
58740.916,740,Q
58741.648,732,Q
58742.348,700,Q
58743.096,748,Q
58743.832,736,Q
58744.54,708,Q
58745.264,724,Q
58745.992,728,Q
58746.696,704,Q
58747.404,708,Q
58748.128,724,Q
58748.82,692,Q
58749.556,736,Q
58750.272,716,Q
58750.992,720,Q
58751.696,704,Q
58752.416,720,Q
58753.124,708,Q
58753.82,696,Q
58754.504,684,Q
58755.232,728,Q
58755.936,704,Q
58756.652,716,Q
58757.36,708,Q
58758.072,712,Q
58758.78,708,Q
58759.48,700,Q
58760.192,712,Q
58760.916,724,Q
58761.624,708,Q
58762.364,740,Q
58763.096,732,Q
58763.828,732,Q
58764.564,736,Q
58765.296,732,Q
58766.048,752,Q
58766.792,744,Q
58767.552,760,Q
58768.28,728,Q
58769.056,776,Q
58769.84,784,Q
58770.62,780,Q
58771.364,744,Q
58772.144,780,Q
58772.908,764,Q
58773.664,756,Q
58774.408,744,Q
58775.172,764,Q
58775.92,748,Q
58776.664,744,Q
58777.416,752,Q
58778.156,740,Q
58778.896,740,Q
58779.636,740,Q
58780.372,736,Q
58781.1,728,Q
58781.836,736,Q
58782.556,720,Q
58783.26,704,Q
58783.988,728,Q
58784.692,704,Q
58785.392,700,Q
58786.092,700,Q
58786.792,700,Q
58787.484,692,Q
58788.176,692,Q
58788.876,700,Q
58789.592,716,Q
58790.308,716,Q
58791.048,740,Q
58791.804,756,Q
58792.564,760,Q
58793.34,776,Q
58794.084,744,Q
58794.884,800,Q
58795.66,776,Q
58796.424,764,Q
58797.176,752,Q
58797.936,760,Q
58798.708,772,Q
58799.472,764,Q
